"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"VSNL1",107.397655028814,-1.9089165416021,0.280788875226671,-6.79840517207495,1.0578360489036e-11,1.3924295911718e-10
"PEMT",292.400901882462,-0.334301662125725,0.138716506136426,-2.40996310703604,0.0159541337282004,0.0279372438824401
"HSPA14",684.336452785159,-0.489712531003311,0.104277848931878,-4.69622778010338,2.65010009331543e-06,1.10180882906857e-05
"RUVBL2",1812.25497025098,-0.606696115862536,0.110940488630737,-5.46866273396283,4.53443631114396e-08,2.74801036664769e-07
"PKD2",588.076035744905,0.59353962923921,0.126424338455264,4.69482092207455,2.66840383211313e-06,1.1090685078025e-05
"TMEM25",1078.91931735972,0.723713700077893,0.156773814460319,4.61629196539753,3.90657247556484e-06,1.56393593357239e-05
"DGCR14",338.78744120117,-0.676582340457209,0.0810713936767973,-8.34551263734901,7.09056372377403e-17,2.8197308246537e-15
"C1orf91",154.996728523006,-0.301099633620602,0.0896888012076249,-3.35715975201377,0.000787475991254826,0.00188587120090213
"SCFD1",1226.62566746542,0.180653256607796,0.0778285718219009,2.32116885070426,0.0202777326259324,0.0347004413098216
"MYPOP",141.913090512087,-0.501876378327557,0.0821843341514318,-6.10671587851289,1.01702046798007e-09,8.848010852625e-09
"IQCB1",488.743880305144,-0.331314451657211,0.102014319856323,-3.24772494806448,0.00116331667220303,0.0026728464577079
"MEN1",1025.33984429676,-0.564964460380857,0.0799294993789583,-7.06828473555517,1.56860440345875e-12,2.46980140702483e-11
"KRT222",74.8251650803202,0.815256754301831,0.179792464417849,4.53443227969289,5.77586293024388e-06,2.23676621802884e-05
"DDX54",1425.47888138118,-0.422759893454877,0.0963665228224993,-4.38699956242659,1.14925020834812e-05,4.16622982442476e-05
"SEMA4A",802.896038577873,-0.390527492783726,0.138169112556567,-2.82644569077509,0.0047067724654505,0.00936587240555176
"SEMA4D",680.979418583396,-0.381702373009764,0.0990871756232045,-3.85218743605379,0.000117067357259706,0.000339567568005622
"C10orf116",2081.09204553147,-0.867904220039233,0.285520109919195,-3.03973061752063,0.00236789838112047,0.00509125226897888
"C10orf118",691.702397432715,0.917440419372606,0.124494417196952,7.36932980634143,1.7148793762124e-13,3.27619117983799e-12
"CTAGE5",1189.93305747797,0.492868298417701,0.111909830366377,4.40415553132482,1.06196736217842e-05,3.87758013546588e-05
"HSPA9",8373.07206100658,0.238096826213715,0.0941313702755887,2.52940996733223,0.0114254483022165,0.0207524735755589
"SIP1",164.66424097569,-0.31335737382195,0.0973484941699385,-3.21892368745767,0.00128672724023377,0.00292929620601818
"SCN4B",163.299516612862,0.857416931550257,0.218713912019224,3.92026699917879,8.84509177738715e-05,0.000264789499808385
"SUMO3",2814.03367393976,-0.409618218713814,0.085748374046186,-4.77697942695898,1.77947971554125e-06,7.64081947294399e-06
"ZNF30",153.545199484212,0.400495489191763,0.117790779876896,3.40005804877365,0.000673715487847073,0.00163678792294777
"TMCO3",1846.13043082142,0.607697640282953,0.141712018154456,4.28825761002576,1.80080169202128e-05,6.25104237132809e-05
"SCCPDH",2445.13096402446,0.627979402587431,0.172261515074908,3.64550028666794,0.000266872117564773,0.000708805020884806
"RPP38",372.082993541966,-0.766543237167183,0.0863222085949432,-8.88002345681512,6.68462646820632e-19,4.48822487269347e-17
"MFSD1",1872.74015049762,0.223408020696967,0.078456243622874,2.84754928837598,0.00440572713032361,0.00884033326470269
"MS4A4A",223.812496451436,-0.551413255396606,0.174213178472818,-3.16516385402291,0.00154995639551045,0.00346208654914375
"LYPLA2P1",70.5039940636086,-0.470096222634012,0.10018148279842,-4.69244624358292,2.69957482970274e-06,1.11990241044366e-05
"NPL",248.296818251406,-0.387793889346396,0.141500130433848,-2.74059033131203,0.00613289213133239,0.0118507426783218
"LRP4",112.419939037326,0.834855923235834,0.211675865264184,3.9440298127228,8.01236907599055e-05,0.000241453329091721
"AHR",1994.71026919117,0.567275731206176,0.155631722338565,3.64498781278094,0.000267404473186167,0.000710075666844768
"GADD45GIP1",637.050063523495,-1.07638048330421,0.13346565203213,-8.06485014620159,7.33257537582875e-16,2.31459687462911e-14
"COLEC12",838.820388214692,0.802106470835921,0.243317627749193,3.29654073260453,0.000978834196987612,0.00229096631133498
"MAP3K11",1370.80940332654,-0.64981540250917,0.0940605751977955,-6.90847787335665,4.8988137756614e-12,6.91878602242822e-11
"LRP8",213.678284252204,-1.22342378614562,0.211140274501849,-5.79436485545968,6.85802218050333e-09,5.02069777319051e-08
"ZNF197",505.88456003817,0.327225012528778,0.0908643056634287,3.60124924897192,0.000316691777662925,0.000826777840019254
"ZNF192",458.812333834917,1.21187120144193,0.125713545000611,9.63994135585031,5.42189419263667e-22,8.01892059075017e-20
"QSOX2",370.684868311024,-0.471388560726891,0.123007424051256,-3.83219601875793,0.000127004479834753,0.000365891873071756
"PDS5A",3717.61513332805,0.442330567153497,0.0902307918638352,4.90221306958057,9.47629702935468e-07,4.27326131542979e-06
"PDS5B",1192.64113623412,0.453955850753992,0.0877569321698968,5.17287739588636,2.30516278552163e-07,1.19319141745266e-06
"MFSD3",470.204672011212,-0.626285103411946,0.182284468703176,-3.43575680291096,0.000590901146759184,0.00145519771651846
"TSTD2",563.814369712479,0.609519881341233,0.0758395775274463,8.036963037151,9.20924344942671e-16,2.84556975410338e-14
"PLXNA4",173.679363602259,0.791466960266738,0.251294800098901,3.14955566114079,0.00163518955940288,0.00364011502966685
"TADA2B",1078.99490298059,0.477574367393466,0.0921598847770777,5.18202001389926,2.19495655792654e-07,1.14198471035522e-06
"PSMB4",4986.14888880024,-0.787392939736916,0.0970483367064658,-8.11340994043493,4.92186762302608e-16,1.61966358804731e-14
"NR2C2AP",542.603917115033,-0.923356590080823,0.104651519610984,-8.82315511053417,1.11279040217985e-18,7.11051459412297e-17
"PAICS",4325.57414773333,-0.413997515326591,0.120922050378022,-3.42367263896342,0.000617809955861331,0.00151664163539774
"RSBN1L",568.181928093148,0.579490630780913,0.0929686990173132,6.23317995095314,4.57060617126106e-10,4.30042094584055e-09
"UBXN2B",1201.30372454168,0.409213927783378,0.120583699950851,3.39360898653939,0.000689781049376947,0.00167334124763185
"UBXN2A",280.74208467279,-0.449941978227617,0.0815546061069275,-5.51706396126408,3.44710002757086e-08,2.15349680412507e-07
"DYNC2LI1",409.908333951454,0.434501023527994,0.0933110991221392,4.6564773924617,3.21665583005347e-06,1.31534143184199e-05
"ZNF212",323.488293207718,-0.408065634640506,0.0786271141323555,-5.18988442019628,2.10424653335887e-07,1.10123162529341e-06
"ZNF224",217.794442559186,0.531438997841048,0.102614883033458,5.17896607325245,2.2311903810731e-07,1.1599193912348e-06
"ZNF225",88.8242486011492,0.511814434996969,0.0939344353578255,5.4486348169051,5.07579092889684e-08,3.03142631565649e-07
"ZNF226",304.354340380753,0.314624087181513,0.0934133183886443,3.36808597113021,0.000756919893461566,0.00181945517853079
"VEGFA",2203.51238071263,-0.610487344173512,0.162878375657161,-3.74811783154391,0.000178166553685859,0.000493727651824624
"PLN",95.406743355905,0.553620384326762,0.23787686687383,2.32734015544439,0.0199471681602799,0.0342014555807952
"UBE2E2",380.425247421467,-0.429467171223991,0.159831027693212,-2.68700750675477,0.00720953324609455,0.0137018605426426
"UBQLN1",4076.9013065492,0.237041962633691,0.0815960102885319,2.90506805167908,0.00367173259399146,0.00751298245526342
"ZNF491",47.6225116650945,0.345353019142093,0.129869877653728,2.65922341178228,0.00783210082635771,0.0147677901700826
"ASTN2",406.831640217496,0.866054683288293,0.226035499670293,3.83149852369016,0.00012736513882664,0.00036685061758754
"SEPP1",6840.2433018611,0.92887256220217,0.186744978386317,4.9740162773246,6.55797988161595e-07,3.08075264745577e-06
"ZNF490",305.389060841866,0.235387189106464,0.0772743682856929,3.04612246374126,0.00231813396610669,0.00499895108058033
"OTUD4",1194.16876695278,0.329025887307088,0.0778601418342243,4.22585779521995,2.38032282233905e-05,8.04834043422782e-05
"AP3M1",1759.26220430469,0.342803042003774,0.0842988337230453,4.06652176387181,4.7720030551525e-05,0.000151426031234001
"AP3M2",851.477152997601,0.370754552044529,0.158837838761183,2.33417021369806,0.0195868109179574,0.0336273890847884
"AKAP12",728.262354663956,0.866914948977379,0.175741244682094,4.9329054801312,8.10153651868106e-07,3.71246487050325e-06
"AKAP13",2881.95801348165,0.276568690828044,0.0956161618657685,2.89248894152755,0.00382202636631276,0.00778541211076676
"AKAP10",510.008516513941,0.612044069575877,0.114266998389714,5.35626277228765,8.49609226901474e-08,4.80180603422246e-07
"AKAP11",1507.7166472874,0.928210529362566,0.106805130426106,8.69069234464125,3.60237354693777e-18,1.94336241796483e-16
"PTGER3",671.517601763106,1.1474246278286,0.267126294154889,4.29543872294085,1.74348192301866e-05,6.07289032884217e-05
"CCDC8",226.034432377767,0.577709741969521,0.21387445973683,2.70116283487232,0.00690974996472003,0.0131835104776938
"HTRA2",592.376690658614,-0.571980905790583,0.0640352048834414,-8.9322882128935,4.17286683391032e-19,2.89091821761903e-17
"MFSD6",1784.35923336888,0.487492289822936,0.150485186872039,3.23947027581833,0.00119751947508237,0.00274567999486314
"NTN4",2583.28649051291,1.4312013782386,0.263101687480785,5.43972709541486,5.33622491485943e-08,3.16970796725156e-07
"KIRREL",261.977729883674,0.636109370078351,0.188847460167742,3.36837662266325,0.000756122300816955,0.00181786992614677
"LNP1",57.6401689973565,-0.525370272345639,0.158469193555381,-3.31528330875259,0.000915502886683204,0.00215948367370475
"C17orf89",302.248451340468,-1.17321215832902,0.132126174109683,-8.87948331384436,6.717164019757e-19,4.48822487269347e-17
"SNX12",238.878489627542,0.200145164301832,0.0849640508676239,2.35564526712201,0.0184905657164199,0.03191598695584
"C17orf81",456.716606992353,-0.404619098539142,0.0808940975284682,-5.00183710432951,5.67865640493222e-07,2.71219717917717e-06
"C17orf86",114.147294053644,-0.420315719149935,0.144626699427162,-2.90621109943546,0.00365834549039249,0.00749257844873757
"C17orf85",554.746313342862,0.180166069427186,0.072350520269951,2.49018346730554,0.0127677168052458,0.0229060183054997
"TNKS1BP1",4587.2312485641,-0.273082546564503,0.110369063228888,-2.47426714131091,0.0133509823426591,0.0238236921882779
"LOC222699",57.8764715369897,0.694793361864345,0.197760674107177,3.51330397209205,0.000442570846577083,0.00112137825861293
"HECA",1112.05220742643,-0.260399124888428,0.0990069342851166,-2.63010996925266,0.00853572520541247,0.0159641589768179
"PCLO",454.509894115913,1.23125633940492,0.201842144070167,6.10009542396109,1.06005162553286e-09,9.16191833195609e-09
"ARID5A",601.631024865605,-0.760728401689737,0.176754344904883,-4.30387384309623,1.67837259418431e-05,5.86316838037369e-05
"C6orf115",880.125176645692,-1.25487610181564,0.157929937505122,-7.94577723286278,1.92976948802016e-15,5.6074074549248e-14
"ABT1",601.343143931352,-0.570893440387919,0.0638876364584224,-8.93589858750608,4.03882293940336e-19,2.81285853710933e-17
"GLS2",84.7461018717971,1.20317135993806,0.239276116377803,5.0283805093122,4.94639591474156e-07,2.38933612571535e-06
"LAPTM4B",5969.3317831992,-0.74956062483682,0.228962828460046,-3.27372189572518,0.00106141017844481,0.00246060975323513
"RASGRP2",48.0978718569831,-0.978585978424975,0.225309255353808,-4.34330128555208,1.40357435246698e-05,4.97448820719518e-05
"EGFR",321.246461958183,-0.95464262359849,0.282755365611166,-3.3762139987514,0.000734907337764453,0.00177269292413295
"DHFRL1",288.871379015481,0.559873572588892,0.0873281328707779,6.41114786477061,1.4442802924754e-10,1.51603361163107e-09
"KIAA0649",643.51343507486,0.261854605740851,0.115519389972031,2.26675890345551,0.0234049579080015,0.0394064288747792
"NLRC5",634.540680811706,-0.475263783105135,0.166588324196579,-2.85292372918231,0.00433190172229216,0.00871478257229583
"SLC38A1",9839.0618695433,0.645595498433319,0.182799193357559,3.53171962400578,0.000412866856312837,0.00105239473850617
"UBAC1",669.294727136179,-0.553399797651246,0.0879626991356826,-6.29130077963645,3.14816659520556e-10,3.04456941459477e-09
"ACER2",143.351592970502,1.54621777724361,0.17005629004415,9.09238803717392,9.68872086670593e-20,8.07168561825634e-18
"FRMD4A",741.333922661013,-0.509800693467596,0.125095835664572,-4.07528108956846,4.59587988013167e-05,0.000146407470624814
"AARSD1",465.358040311286,-0.256335277047292,0.101729968021995,-2.51976169885231,0.0117434308249547,0.0212801183850329
"CXCR3",82.5855713629741,-1.25718822633916,0.262290282990144,-4.79311780828115,1.64209130270136e-06,7.09614176541629e-06
"CXCR6",83.974284323673,-0.892971448422615,0.243597704997419,-3.66576297766055,0.000246602250138415,0.000659493177279958
"CXCR4",1713.93720444176,-0.675725737792946,0.163909339943124,-4.12255786050643,3.74688454201259e-05,0.000121898767242985
"JAG2",596.86001988011,-0.484360405318658,0.140263533274141,-3.45321691256694,0.000553943377157621,0.00137239914803798
"APPBP2",1947.11348629474,0.567064304798981,0.174430710992487,3.25094303389845,0.00115022902165222,0.00264600919468861
"TFF1",2499.39318568652,1.1519839228431,0.448484620731724,2.56861410534788,0.0102106090398247,0.0187320204587055
"QRICH2",67.956426750103,-0.991012351977148,0.193578908067648,-5.11942319475648,3.06471549268676e-07,1.54503447070991e-06
"QRICH1",1559.5722421366,0.32186785425924,0.058918822966744,5.46290367071511,4.68408808952587e-08,2.82569438691242e-07
"EXOC2",1679.39447404956,0.817939573556343,0.168426780606435,4.85635105421646,1.19568644067409e-06,5.30462440801921e-06
"BNC2",318.849793460855,0.875653478470879,0.189464169095793,4.62173656712975,3.80541054191953e-06,1.5288414332121e-05
"UBE2Q2",1278.56424415965,0.553832734490548,0.0871592066301299,6.35426544026267,2.09424935523815e-10,2.10915105302217e-09
"EXOC8",613.778150209876,0.40525105101565,0.0885210884980263,4.57801703403913,4.6940447711499e-06,1.8521496199834e-05
"ANK2",246.328186809234,0.471088781515721,0.20145192484432,2.33846751218572,0.0193630090799109,0.0332822262364674
"ANK3",1206.32472574253,0.54377476398276,0.172831287336923,3.14627503134145,0.00165364423621378,0.003673741617094
"MGAT4A",2351.32767288985,0.753620461552459,0.170071948668774,4.43118613887456,9.37161459158506e-06,3.45929789313052e-05
"IFI44",848.30314143034,-0.912694754612083,0.237048098050332,-3.8502513292399,0.000117996679139669,0.000341736036857087
"C9orf91",1224.2543702375,0.446831655872063,0.110195743073198,4.05489035611159,5.01578242068391e-05,0.000158670377321467
"RAD17",701.546664090866,0.548113918133272,0.0753234806557273,7.27680018716176,3.41830973666649e-13,6.11347976409525e-12
"CRAMP1L",995.598557055075,0.548998888073529,0.126863708071055,4.32746997877471,1.50831895939009e-05,5.31708689406848e-05
"TNRC6C",804.107780995753,0.517879713219963,0.125163062098708,4.13764016744448,3.50896092104562e-05,0.000114583112388299
"ADAMTS7",181.088213939648,-0.375250688684585,0.166255989470951,-2.25706568454275,0.0240039707207136,0.0403530353252558
"ADAMTS6",66.3424601403197,0.467893949910586,0.184494978867191,2.53607958755018,0.0112101253879424,0.0204036062612674
"TMEM134",641.653760446658,-0.511231397323598,0.134665168066,-3.79631499864196,0.000146862867909959,0.000415911344728656
"ARHGEF9",574.496948744998,-0.525193048615865,0.122168899078177,-4.29890956355257,1.71640486271082e-05,5.98491051863909e-05
"ARHGEF4",84.8643586795379,-2.03470477278449,0.249133409555401,-8.1671293160383,3.15814314803715e-16,1.08256870462534e-14
"ARHGEF2",2016.22588189785,-0.347316574004536,0.11783941993463,-2.94737172159541,0.00320487691646566,0.0066654755650873
"ARHGEF3",1044.16208993551,0.372859896274687,0.127595579071156,2.92220074542516,0.00347567443030727,0.00715007179753606
"COTL1",2217.72350853578,-1.2186047065144,0.128852445448505,-9.45736576649928,3.15798497606937e-21,3.90168322641589e-19
"ARSG",440.944048152913,1.51118485367429,0.212203552216828,7.12139282253944,1.06841800510627e-12,1.74486181156499e-11
"CDH3",1296.21002673014,-1.64914089586248,0.276836046996537,-5.95710317985832,2.56748156263716e-09,2.04822786721169e-08
"CENPO",161.650702048514,-0.59213288989207,0.120535780697111,-4.91250719468947,8.99190825664244e-07,4.07577439332591e-06
"CENPN",384.105529745623,-0.812366999370895,0.148219510829208,-5.48083713693385,4.23318027753357e-08,2.57969222190622e-07
"CENPL",253.000655669575,-0.35571236061054,0.121811166044773,-2.92019502120022,0.00349812400922019,0.00719016338747117
"CENPF",2800.43125465226,-0.671830033080637,0.181238408205787,-3.70688553122695,0.000209823722418743,0.000570406786079702
"CENPE",488.97649567301,-0.473070993465671,0.18796889772762,-2.51675143699137,0.0118442355211907,0.0214421224268234
"CENPB",2199.9003579775,-0.300912380851105,0.102334666163337,-2.94047356709813,0.00327710961059016,0.0067931643786139
"CENPA",158.926851842816,-1.54530221758442,0.192223494771209,-8.03909126417505,9.05071546232594e-16,2.80977753845746e-14
"RAMP2",455.085027403451,-0.448455497143932,0.180746469827374,-2.4811300468122,0.0130966581646892,0.0234163693862815
"KAZALD1",174.70026833027,0.713398395904601,0.258552852268249,2.75919754760411,0.00579434960192263,0.0112510729916075
"CENPW",228.5556252957,-2.17526247584308,0.179645510541595,-12.1086381133884,9.50593561668576e-34,1.78752329317764e-30
"CENPV",145.521937416237,-1.15892783375164,0.272327971789275,-4.25563274362578,2.0845864141844e-05,7.13267766309051e-05
"CENPT",324.051904885244,-0.57857653586672,0.0962443131435937,-6.01153997539055,1.83769182233973e-09,1.51090177748019e-08
"CENPP",156.737755263437,0.503381121193934,0.182311682515819,2.76110183531577,0.0057606710968985,0.0111939923615194
"TRMU",221.323801146258,-0.913444553810955,0.112882777782419,-8.09197445133406,5.87052253718744e-16,1.89861641663386e-14
"SPRED1",984.163603785686,0.417054588936325,0.139491638369127,2.98981784006797,0.00279143862356281,0.0058921915654197
"ATP5G1",998.343078405329,-0.423365815224768,0.161626928668495,-2.61940147420057,0.0088084213419908,0.0164298214715353
"PLEKHA7",449.097101561503,0.60737071145972,0.130058548519337,4.66997916226489,3.01230289601414e-06,1.23677301996987e-05
"ATP5G3",2858.8475037251,-0.577057528430418,0.0771894401740575,-7.475861039142,7.66999728620637e-14,1.5556267223164e-12
"PLEKHA3",373.837470077184,0.436548369623247,0.0773297767455474,5.64528164952168,1.64911049425189e-08,1.10541938772664e-07
"WDR34",1818.80394605296,-0.821256008591561,0.127205269757144,-6.45614769073228,1.07401798237672e-10,1.16260680115335e-09
"NETO2",419.24391754663,-0.588625833870586,0.224888543886528,-2.61741137942353,0.00885994912040697,0.01651657134569
"PLEKHA9",79.7978762727421,-0.492314220237812,0.107876750584765,-4.56367305808836,5.02663379905567e-06,1.96804225749464e-05
"CTPS",753.29871954879,-0.927670820734711,0.133048936946366,-6.97240310239135,3.11572256762052e-12,4.62892281688363e-11
"SEC62",4143.64758597059,0.338540792304767,0.086525428249773,3.91261620026313,9.13015806936236e-05,0.000272517620560129
"DHX38",995.564131779737,-0.251761299659753,0.0870870123327662,-2.89091671554599,0.00384119901082594,0.00782083566581621
"DHX33",353.70756591084,0.355883756102917,0.110118161580019,3.23183524857805,0.00122997949040854,0.00281129016014023
"DHX34",524.598788223303,-0.441390984603623,0.0892837237648985,-4.9436892413436,7.66578654983123e-07,3.53904071489923e-06
"DHX35",307.26885515875,0.255949373972826,0.100820104245219,2.53867396675464,0.0111273465658108,0.0202753686109866
"DHX37",532.441713534767,-0.260848203065628,0.0918381001079297,-2.84030487084418,0.0045070437017215,0.00901888358859229
"LAYN",145.426138668301,0.480456206876646,0.166518708331231,2.88529866518629,0.00391042492381943,0.00794580476570472
"B3GNTL1",73.3214366745974,-0.81642606184403,0.135566358151641,-6.02233528270188,1.71918296140797e-09,1.42324561767378e-08
"LUM",17078.7062030685,0.613000810932374,0.213748984538567,2.86785367544879,0.00413266615593712,0.00835482792360626
"MTR",1374.06383584632,0.384909739279446,0.089765563254474,4.28794434440606,1.80334260984818e-05,6.25821217332761e-05
"ZNF766",634.334365581773,0.262655458521791,0.0795605393278331,3.30132828083915,0.000962282190133307,0.00225664002649648
"ZNF763",82.1645942911268,0.547560363433668,0.120171471567437,4.55649212156308,5.20149891861164e-06,2.03372172368623e-05
"PGBD1",138.224936073218,0.332435440257022,0.145769706048222,2.28055231274905,0.0225749518846931,0.0381651800228893
"RPP21",327.713661538804,-1.01995900067299,0.106217747258066,-9.60252902177361,7.80064807666982e-22,1.14088811814672e-19
"SPATA5",277.034575955249,0.342731414797728,0.123908913044253,2.76599484554694,0.00567494317899789,0.0110564629314111
"RPP25",305.596230872463,-1.02501767767581,0.176117698685627,-5.82007194805267,5.88223012241599e-09,4.38933078805905e-08
"PLSCR4",402.955473729665,0.973384272570037,0.155330083235941,6.26655347304167,3.69126667237685e-10,3.52855070504695e-09
"ECSIT",537.010062978728,-0.358445742341554,0.104722778209577,-3.42280589256533,0.000619783186024026,0.0015206348700157
"FAM185A",112.120126982648,0.265409148848373,0.0994736653798403,2.66813480567854,0.00762736478051294,0.0144023816677509
"SUPT6H",3367.50186665557,0.481703461371014,0.096931772539144,4.96951049952674,6.71221362950762e-07,3.14534951958736e-06
"YBX1",5841.89084816422,-1.21940450853902,0.10480714724887,-11.6347457262955,2.74406645265153e-31,3.28364970147746e-28
"DOPEY2",1946.56556573251,0.278524511653142,0.12384010605469,2.24906551299415,0.0245083282931996,0.0411221319723883
"PRIM2",238.292699663179,-0.361183684985005,0.0972588586033714,-3.71363277516898,0.000204305196579314,0.000557939689330605
"WDYHV1",331.765754922631,-0.428306864821984,0.124268317911048,-3.44662961583313,0.000567626202610273,0.00140388384390316
"SMAD4",1509.57852898257,0.384438741656221,0.0905533581490483,4.24543881656432,2.18166035420292e-05,7.43006345210168e-05
"ZNF415",236.667798132887,0.40067078633701,0.147706724352282,2.71261033032868,0.00667555546698318,0.0127718512517296
"TSR2",1023.59245512075,-0.460279618941609,0.104347049659298,-4.41104583641282,1.02872536560994e-05,3.76874811787465e-05
"GPBP1",2554.90228341932,0.305936546136615,0.0684340023500414,4.4705341735201,7.80244749992206e-06,2.93941921370697e-05
"SMAD5",1756.53853441368,0.760611348445073,0.0826640079883741,9.20123965622434,3.53843709254587e-20,3.32688910351295e-18
"GREB1",2332.11768814953,1.23525219441443,0.285724471535062,4.32322855574116,1.53762293163437e-05,5.41169268692599e-05
"THBS2",8694.61107988173,0.596212639271127,0.211925940110939,2.81330656812952,0.00490348776010744,0.00970449697583735
"FAM167B",59.7898652415436,-0.652502190126029,0.132057643426888,-4.94104069400026,7.77066863556925e-07,3.58016490199503e-06
"FAM167A",154.590793742638,0.729006858295649,0.280252614478147,2.60124908969402,0.00928849840334301,0.0172155033065621
"RNLS",102.26809273068,0.526446326453861,0.157827331180892,3.33558403677549,0.000851204224160876,0.00202209009251572
"VGLL4",2288.72732266865,-0.232999790346866,0.0976903310314828,-2.38508548273602,0.0170751531690147,0.029726258585338
"FGD4",330.850712863253,0.258883089379337,0.110682718258318,2.33896577038468,0.0193372050844194,0.0332422137294258
"FGD1",505.935304316237,-0.800231526615196,0.151922956654035,-5.26735092733561,1.38406471805504e-07,7.5313947431825e-07
"FGD3",981.713230019527,1.37211909742094,0.250138037257457,5.48544760511043,4.12423786561771e-08,2.52264605135344e-07
"FGD2",104.718949181929,-0.627879639591726,0.170257606098882,-3.68782137831226,0.000226182330794325,0.00061059024205203
"CEP250",1075.69787600579,-0.447486178856747,0.138067923970717,-3.24105821241765,0.00119086862834368,0.00273185844456046
"TBX18",94.780764034487,0.522567773599984,0.212396196104956,2.46034431493188,0.0138803779107709,0.0246668576264989
"CELF1",2114.3918537136,0.173902141255175,0.0725099671608184,2.39832050771008,0.0164704465030543,0.0287441626752778
"VCPIP1",1293.31533142739,0.335624232591398,0.12212275854146,2.74825295956164,0.00599137654513391,0.0115977190387644
"UHRF1",496.269187891711,-0.762171016610049,0.19244120410676,-3.96053963675691,7.47805785450051e-05,0.000227224551105241
"FAM149B1",527.120598253758,0.349765618780426,0.0985245640218032,3.5500346766622,0.000385180411031614,0.00098890769463802
"CNNM3",1038.68646045096,0.293975341785794,0.0844465989681345,3.48119812257595,0.000499176111791133,0.00125012464983004
"CNNM4",1335.86781016656,0.424279490325647,0.132641603291022,3.19869090691522,0.00138053095322146,0.00312286113374361
"HHLA3",135.98007592559,-0.706866129668419,0.144927279659076,-4.87738492940209,1.07501522917147e-06,4.81143334293917e-06
"MYO9B",1876.90263235656,-0.380530228520528,0.0851695468620925,-4.46791420807589,7.89859690904849e-06,2.96970097440175e-05
"MYO9A",516.945257807391,0.92725151163035,0.11979230979232,7.74049280156542,9.90322100389152e-15,2.48297329665189e-13
"TRIP6",983.960961966232,-0.73473993929155,0.158812355158754,-4.62646586002128,3.71958146162298e-06,1.49956663948984e-05
"ZBTB8OS",183.152973448412,-0.562387480987146,0.0857754724728184,-6.55650694509858,5.50827553969897e-11,6.34898694650241e-10
"DSCC1",254.736793284932,-0.700770597618115,0.175487982346763,-3.99326830388533,6.51687562683977e-05,0.000200471217284627
"PHF15",1212.80464907311,0.883123847375157,0.153840251804769,5.74052523325226,9.43833555641333e-09,6.72277115417038e-08
"PHF17",768.503113442915,0.248653037760293,0.113893905322326,2.1831988029262,0.0290211728882065,0.0479004010943527
"PHF12",1417.2497298941,0.515742966893784,0.109540908643938,4.70822246481635,2.49886299173707e-06,1.04354484645416e-05
"PHF19",469.944866721564,-0.707710757448716,0.127830143268471,-5.53633704346535,3.08862937291882e-08,1.94804161167851e-07
"FBRSL1",548.927361689099,-0.50369544636599,0.099081255604307,-5.08366030783419,3.70229823434792e-07,1.83622274524196e-06
"EZH1",681.866833752253,0.454676726604267,0.10217890253655,4.44981023789744,8.59461951509898e-06,3.20212218163736e-05
"EZH2",511.201231225134,-1.05853964596599,0.153128143974794,-6.91277004010597,4.75280078519275e-12,6.76013689651743e-11
"CCNB1IP1",497.377712470776,-0.704768814620117,0.112170150847761,-6.28303349236498,3.32029494772142e-10,3.19715013876057e-09
"SLC5A6",2417.22776844451,-1.37181925193765,0.161112100640455,-8.51468788802563,1.67039585091913e-17,7.79695765448529e-16
"PTGDS",251.442731713613,-0.668422614438598,0.27437556631224,-2.43615939794701,0.0148441416930734,0.0262026870197029
"UBN2",947.585390523632,0.441183486902422,0.102204737998078,4.316663743228,1.58405184551532e-05,5.55578855382844e-05
"UBN1",1997.46508401922,0.250155291392976,0.0852321878857509,2.93498615485848,0.003335625709832,0.00690033651084686
"RALGDS",1610.95162190107,-0.23594959618533,0.0932164629118811,-2.53120091467508,0.0113672715075805,0.0206667672450666
"RAVER1",1364.75861693481,-0.398371618641084,0.0753882606472636,-5.28426594831571,1.26209791702868e-07,6.93942977520825e-07
"NAA40",538.133058193172,-0.282490167204499,0.0945140747275859,-2.98886877979506,0.00280012359873943,0.00590862887627559
"RB1",1316.29102441782,0.706402077424756,0.11823879972949,5.97436779670365,2.3098415759718e-09,1.8573271022918e-08
"NKG7",117.638232484502,-1.47823224069269,0.250018172007788,-5.91249919484511,3.36955494360092e-09,2.63974900228091e-08
"ZBTB2",720.862558001304,0.295572335665641,0.11459443147454,2.57929056292155,0.0099003472500581,0.0182416392570709
"ZBTB1",882.518083936621,0.324798235087263,0.0678189626409934,4.78919497496027,1.67451720888703e-06,7.23151903562334e-06
"ATAD3B",189.417250742763,-1.28385969740084,0.142296766802817,-9.02240947736995,1.83997021903106e-19,1.4416385710182e-17
"ATAD3A",528.391316725192,-1.03019070744422,0.133216970890225,-7.73317919301086,1.04893485320126e-14,2.61004337858001e-13
"MAT2B",1446.00563711779,0.410403953656434,0.0739175265842188,5.55218731769704,2.8211704724275e-08,1.79050467350835e-07
"CYP21A2",163.76979959489,1.2081953165241,0.274312775636974,4.40444421051328,1.06055428995245e-05,3.8734950384695e-05
"CARD11",121.707186690842,-0.701018673099036,0.199947981631428,-3.50600524886143,0.000454886249361218,0.00114772238841129
